"","variable","value"
"87","flash_backfit",0.0710989257264059
"88","flash_backfit",0.0704867676210885
"89","flash_backfit",0.0711337430269664
"90","flash_backfit",0.0711729221175395
"91","flash_backfit",0.0726698279053979
"92","flash_backfit",0.0735460069629553
"93","flash_backfit",0.0722099751040484
"94","flash_backfit",0.0763231729402306
"95","flash_backfit",0.0733018608089929
"96","flash_backfit",0.0774030111640605
"97","flash_backfit",0.0736728827442238
"98","flash_backfit",0.0687208433957834
"99","flash_backfit",0.0777057899998253
"100","flash_backfit",0.0756459588160018
"101","PMD",0.097114633021656
"102","PMD",0.0968693633721633
"103","PMD",0.0951071972373248
"104","PMD",0.0892449172708255
"105","PMD",0.0963719514317904
"106","PMD",0.0940255247594364
"107","PMD",0.0887866965254513
"108","PMD",0.0885871551301669
"109","PMD",0.109242611661978
"110","PMD",0.0886894883780996
"111","PMD",0.0953091114863348
"112","PMD",0.0951149794148643
"113","PMD",0.0928862061059087
"114","PMD",0.089494000974171
"115","PMD",0.0918594638738167
"116","PMD",0.0944771777644311
"117","PMD",0.0945424507561803
"118","PMD",0.0958289576514432
"119","PMD",0.0954815249983239
"120","PMD",0.0897536991820643
"121","PMD",0.0907210657090174
"122","PMD",0.0919073741387007
"123","PMD",0.103026315137755
"124","PMD",0.0905564567444844
"125","PMD",0.0942296390135922
"126","PMD",0.0956258619143595
"127","PMD",0.0920513708385804
"128","PMD",0.0921852254633043
"129","PMD",0.0925426262420326
"130","PMD",0.0932257938051506
"131","PMD",0.090191351633688
"132","PMD",0.0900793391385957
"133","PMD",0.0951404858640058
"134","PMD",0.0921727772058353
"135","PMD",0.0897730176431019
"136","PMD",0.0902342123881466
"137","PMD",0.0924880748812103
"138","PMD",0.0934930376369245
"139","PMD",0.0923864339813046
"140","PMD",0.0958585130576674
"141","PMD",0.0937519432150325
"142","PMD",0.0947408076113103
"143","PMD",0.0870389261275868
"144","PMD",0.0963977027470858
"145","PMD",0.0923675168877412
"146","PMD",0.0945938589084157
"147","PMD",0.0933869144871628
"148","PMD",0.0912384098232012
"149","PMD",0.0969491320990481
"150","PMD",0.0947930260561093
"151","SSVD",0.123318411020023
"152","SSVD",0.114772049003376
"153","SSVD",0.119913566990607
"154","SSVD",0.127093310930001
"155","SSVD",0.115197193945958
"156","SSVD",0.131199499040166
"157","SSVD",0.111978623844517
"158","SSVD",0.116200355047594
"159","SSVD",0.109612623137754
"160","SSVD",0.116379260692245
"161","SSVD",0.123059895543313
"162","SSVD",0.118923840381395
"163","SSVD",0.112182800788661
"164","SSVD",0.109223107827374
"165","SSVD",0.0959591520776684
"166","SSVD",0.124330399199587
"167","SSVD",0.123605177008987
"168","SSVD",0.122976848797094
"169","SSVD",0.109306924957796
"170","SSVD",0.112540683916569
"171","SSVD",0.108421122444745
"172","SSVD",0.106329321274403
"173","SSVD",0.131535375737727
"174","SSVD",0.116588146793492
"175","SSVD",0.123429048339258
"176","SSVD",0.112470719631632
"177","SSVD",0.127819345580893
"178","SSVD",0.107275664188791
"179","SSVD",0.116670321977431
"180","SSVD",0.124967799367643
"181","SSVD",0.121514416149296
"182","SSVD",0.110274925403932
"183","SSVD",0.112797304398053
"184","SSVD",0.107337871978165
"185","SSVD",0.117989834491547
"186","SSVD",0.114041515102864
"187","SSVD",0.109157643247484
"188","SSVD",0.117405680557186
"189","SSVD",0.108820154905137
"190","SSVD",0.117696508670281
"191","SSVD",0.122487398029446
"192","SSVD",0.108472165039329
"193","SSVD",0.103308897216927
"194","SSVD",0.12256865328501
"195","SSVD",0.118927184485265
"196","SSVD",0.119796988641483
"197","SSVD",0.131572021130434
"198","SSVD",0.104517568880309
"199","SSVD",0.113631861356023
"200","SSVD",0.123987755249816
