"","variable","value"
"160","SSVD",0.558732882690953
"161","SSVD",0.593927512543221
"162","SSVD",0.603315060880174
"163","SSVD",0.597418534109223
"164","SSVD",0.600582296205048
"165","SSVD",0.595168795244765
"166","SSVD",0.567608319948295
"167","SSVD",0.602665868307153
"168","SSVD",0.582190692652072
"169","SSVD",0.603840972054151
"170","SSVD",0.603505053274929
"171","SSVD",0.57370675736081
"172","SSVD",0.636910771858801
"173","SSVD",0.567233069286689
"174","SSVD",0.624410303663269
"175","SSVD",0.576170208179984
"176","SSVD",0.6448195935553
"177","SSVD",0.573282517812478
"178","SSVD",0.579107751938578
"179","SSVD",0.593183217862296
"180","SSVD",0.646367308854559
"181","SSVD",0.613552289413879
"182","SSVD",0.564128071930193
"183","SSVD",0.613527835302053
"184","SSVD",0.595073747998222
"185","SSVD",0.582548101665965
"186","SSVD",0.623297899867749
"187","SSVD",0.591900712973967
"188","SSVD",0.608053159984656
"189","SSVD",0.61271938908994
"190","SSVD",0.579593133634859
"191","SSVD",0.641887257348671
"192","SSVD",0.611270255109309
"193","SSVD",0.616031814018914
"194","SSVD",0.602327547039266
"195","SSVD",0.593903820731653
"196","SSVD",0.59506279099457
"197","SSVD",0.590458049064506
"198","SSVD",0.609636618612025
"199","SSVD",0.623429439587663
"200","SSVD",0.595916089928719
