"","variable","value"
"71","flash_backfit",0.396439042212008
"72","flash_backfit",0.442447360244287
"73","flash_backfit",0.360596372703587
"74","flash_backfit",0.402796227028148
"75","flash_backfit",0.395448623235233
"76","flash_backfit",0.435815372695293
"77","flash_backfit",0.457163381233025
"78","flash_backfit",0.401039421216736
"79","flash_backfit",0.43359824981533
"80","flash_backfit",0.460257012077959
"81","flash_backfit",0.393779780400732
"82","flash_backfit",0.320969269989023
"83","flash_backfit",0.353796155007091
"84","flash_backfit",0.376321023947193
"85","flash_backfit",0.386675848453563
"86","flash_backfit",0.364375750464618
"87","flash_backfit",0.458777063331671
"88","flash_backfit",0.362069148488326
"89","flash_backfit",0.404413516395558
"90","flash_backfit",0.412430791711494
"91","flash_backfit",0.434777147997777
"92","flash_backfit",0.446674040962597
"93","flash_backfit",0.392097835082243
"94","flash_backfit",0.450807820153639
"95","flash_backfit",0.40771541787658
"96","flash_backfit",0.416512854519985
"97","flash_backfit",0.396142649504754
"98","flash_backfit",0.399513381913649
"99","flash_backfit",0.472463181894112
"100","flash_backfit",0.425228416822553
"101","PMD",0.459470478946275
"102","PMD",0.512755944490388
"103","PMD",0.498545145753148
"104","PMD",0.436100221734801
"105","PMD",0.470089088070166
"106","PMD",0.511639452574315
"107","PMD",0.492668653235757
"108","PMD",0.649402079556992
"109","PMD",0.467090511879045
"110","PMD",0.505814336436286
"111","PMD",0.494931503118964
"112","PMD",0.461585814575452
"113","PMD",0.50796451517621
"114","PMD",0.479896962439027
"115","PMD",0.499394726581953
"116","PMD",0.504515131778059
"117","PMD",0.506213100710511
"118","PMD",0.485507029942681
"119","PMD",0.524426036700266
"120","PMD",0.442928345234309
"121","PMD",0.517858650898956
"122","PMD",0.504249933136992
"123","PMD",0.47556409994571
"124","PMD",0.510223628777633
"125","PMD",0.452143943369479
"126","PMD",0.511324950268658
"127","PMD",0.472203519318673
"128","PMD",0.512974724139488
"129","PMD",0.489970462297185
"130","PMD",0.499361350978278
"131","PMD",0.45586981853216
"132","PMD",0.467398108125598
"133","PMD",0.559409901052795
"134","PMD",0.510064016551597
"135","PMD",0.515816299162287
"136","PMD",0.5139715781404
"137","PMD",0.508085055823642
"138","PMD",0.520795355938975
"139","PMD",0.452536382148581
"140","PMD",0.46317449409583
"141","PMD",0.491463741687055
"142","PMD",0.53137766470989
"143","PMD",0.476044025102455
"144","PMD",0.524776918489192
"145","PMD",0.531407712297715
"146","PMD",0.585280945834302
"147","PMD",0.501304751794857
"148","PMD",0.446131346110586
"149","PMD",0.51360591634044
"150","PMD",0.525576670744572
"151","SSVD",0.389834657468734
"152","SSVD",0.453914120588787
"153","SSVD",0.441798800967216
"154","SSVD",0.470586081076447
"155","SSVD",0.449541732783775
"156","SSVD",0.412991957071656
"157","SSVD",0.451965508546273
"158","SSVD",0.587244718264046
"159","SSVD",0.44474794562222
"160","SSVD",0.498909385495172
"161","SSVD",0.469407372556331
"162","SSVD",0.449426799925908
"163","SSVD",0.710302721917094
"164","SSVD",0.53950354593269
"165","SSVD",0.527991258071234
"166","SSVD",0.451726937923785
"167","SSVD",0.414903651699797
"168","SSVD",0.53120229859573
"169","SSVD",0.469158848654883
"170","SSVD",0.510291548045015
"171","SSVD",0.488337814516286
"172","SSVD",0.54707524777562
"173","SSVD",0.46159109236032
"174","SSVD",0.407955832177367
"175","SSVD",0.485448400080614
"176","SSVD",0.435079495039656
"177","SSVD",0.471681813597681
"178","SSVD",0.534539290529325
"179","SSVD",0.596223510279832
"180","SSVD",0.454446988045395
"181","SSVD",0.393558886241191
"182","SSVD",0.473578186727277
"183","SSVD",0.519469434460229
"184","SSVD",0.700970660767846
"185","SSVD",0.463283303790063
"186","SSVD",0.635954795316729
"187","SSVD",0.480641161120472
"188","SSVD",0.449861212965825
"189","SSVD",0.544779543042159
"190","SSVD",0.536460297818093
"191","SSVD",0.446386035949475
"192","SSVD",0.61762787929345
"193","SSVD",0.506768299108787
"194","SSVD",0.476883664752486
"195","SSVD",0.722811761589661
"196","SSVD",0.545607311056529
"197","SSVD",0.52894644419887
"198","SSVD",0.46366772701674
"199","SSVD",0.398786297954208
"200","SSVD",0.396128956013336
