"","variable","value"
"131","flash_backfit",0.0761376672804385
"132","flash_backfit",0.0712359509468272
"133","flash_backfit",0.0673627591553334
"134","flash_backfit",0.0743102842288542
"135","flash_backfit",0.0707344024551627
"136","flash_backfit",0.0727361837631352
"137","flash_backfit",0.0710989257264059
"138","flash_backfit",0.0704867676210885
"139","flash_backfit",0.0711337430269664
"140","flash_backfit",0.0711729221175395
"141","flash_backfit",0.0726698279053979
"142","flash_backfit",0.0735460069629553
"143","flash_backfit",0.0722099751040484
"144","flash_backfit",0.0763231729402306
"145","flash_backfit",0.0733018608089929
"146","flash_backfit",0.0774030111640605
"147","flash_backfit",0.0736728827442238
"148","flash_backfit",0.0687208433957834
"149","flash_backfit",0.0777057899998253
"150","flash_backfit",0.0756459588160018
"151","PMD",0.097114633021656
"152","PMD",0.0968693633721633
"153","PMD",0.0951071972373248
"154","PMD",0.0892449172708255
"155","PMD",0.0963719514317904
"156","PMD",0.0940255247594364
"157","PMD",0.0887866965254513
"158","PMD",0.0885871551301669
"159","PMD",0.109242611661978
"160","PMD",0.0886894883780996
"161","PMD",0.0953091114863348
"162","PMD",0.0951149794148643
"163","PMD",0.0928862061059087
"164","PMD",0.089494000974171
"165","PMD",0.0918594638738167
"166","PMD",0.0944771777644311
"167","PMD",0.0945424507561803
"168","PMD",0.0958289576514432
"169","PMD",0.0954815249983239
"170","PMD",0.0897536991820643
"171","PMD",0.0907210657090174
"172","PMD",0.0919073741387007
"173","PMD",0.103026315137755
"174","PMD",0.0905564567444844
"175","PMD",0.0942296390135922
"176","PMD",0.0956258619143595
"177","PMD",0.0920513708385804
"178","PMD",0.0921852254633043
"179","PMD",0.0925426262420326
"180","PMD",0.0932257938051506
"181","PMD",0.090191351633688
"182","PMD",0.0900793391385957
"183","PMD",0.0951404858640058
"184","PMD",0.0921727772058353
"185","PMD",0.0897730176431019
"186","PMD",0.0902342123881466
"187","PMD",0.0924880748812103
"188","PMD",0.0934930376369245
"189","PMD",0.0923864339813046
"190","PMD",0.0958585130576674
"191","PMD",0.0937519432150325
"192","PMD",0.0947408076113103
"193","PMD",0.0870389261275868
"194","PMD",0.0963977027470858
"195","PMD",0.0923675168877412
"196","PMD",0.0945938589084157
"197","PMD",0.0933869144871628
"198","PMD",0.0912384098232012
"199","PMD",0.0969491320990481
"200","PMD",0.0947930260561093
"201","SSVD",0.123318411020023
"202","SSVD",0.114772049003376
"203","SSVD",0.119913566990607
"204","SSVD",0.127093310930001
"205","SSVD",0.115197193945958
"206","SSVD",0.131199499040166
"207","SSVD",0.111978623844517
"208","SSVD",0.116200355047594
"209","SSVD",0.109612623137754
"210","SSVD",0.116379260692245
"211","SSVD",0.123059895543313
"212","SSVD",0.118923840381395
"213","SSVD",0.112182800788661
"214","SSVD",0.109223107827374
"215","SSVD",0.0959591520776684
"216","SSVD",0.124330399199587
"217","SSVD",0.123605177008987
"218","SSVD",0.122976848797094
"219","SSVD",0.109306924957796
"220","SSVD",0.112540683916569
"221","SSVD",0.108421122444745
"222","SSVD",0.106329321274403
"223","SSVD",0.131535375737727
"224","SSVD",0.116588146793492
"225","SSVD",0.123429048339258
"226","SSVD",0.112470719631632
"227","SSVD",0.127819345580893
"228","SSVD",0.107275664188791
"229","SSVD",0.116670321977431
"230","SSVD",0.124967799367643
"231","SSVD",0.121514416149296
"232","SSVD",0.110274925403932
"233","SSVD",0.112797304398053
"234","SSVD",0.107337871978165
"235","SSVD",0.117989834491547
"236","SSVD",0.114041515102864
"237","SSVD",0.109157643247484
"238","SSVD",0.117405680557186
"239","SSVD",0.108820154905137
"240","SSVD",0.117696508670281
"241","SSVD",0.122487398029446
"242","SSVD",0.108472165039329
"243","SSVD",0.103308897216927
"244","SSVD",0.12256865328501
"245","SSVD",0.118927184485265
"246","SSVD",0.119796988641483
"247","SSVD",0.131572021130434
"248","SSVD",0.104517568880309
"249","SSVD",0.113631861356023
"250","SSVD",0.123987755249816
